20010623	1385270
20010624	1404090
20010625	1357470
20010626	1343600
20010627	1358490
20010628	1382080
20010629	1358290
20010630	1321730
20010701	1295860
20010702	1370480
20010703	1331200
20010704	1319330
20010705	1335420
20010706	1344950
20010707	1402740
20010708	1394560
20010709	1428770
20010710	1444700
20010711	1446140
20010712	1436430
20010713	1439780
20010714	1466160
20010715	1499480
20010716	1458320
20010717	1449750
20010718	1463510
20010719	1392090
20010720	1393990
20010721	1391830
20010722	1488350
20010723	1468250
20010724	1489230
20010725	1496120
20010726	1483420
20010727	1444740
20010728	1489060
20010729	1451210
20010730	1478930
20010731	1458740
20010801	1403440
20010802	1404180
20010803	1414820
20010804	1438970
20010805	1461050
20010806	1494310
20010807	1447440
20010808	1477150
20010809	1429340
20010810	1426160
20010811	1470420
20010812	1472770
20010813	1492840
20010814	1476940
20010815	1462770
20010816	1375650
20010817	1396590
20010818	1438030
20010819	1445090
20010820	1378690
20010821	1416560
20010822	1418680
20010823	1421090
20010824	1430940
20010825	1458320
20010826	1473340
20010827	1456350
20010828	1439120
20010829	1441440
20010830	1425710
20010831	1461420
20010901	1431260
20010902	1382640
20010903	1390630
20010904	1395990
20010905	1407450
20010906	1376570
20010907	1379440
20010908	1421150
20010909	1391630
20010910	1363480
20010911	1356780
20010912	1346820
20010913	1346960
20010914	1337480
20010915	1354010
20010916	1333100
20010917	1339430
20010918	1351150
20010919	1335930
20010920	1319890
20010921	1320170
20010922	1334430
20010923	1354820
20010924	1311870
20010925	1322200
20010926	1333160
20010927	1293710
20010928	1284970
20010929	1292380
20010930	1289110
20011001	1201970
20011002	1196680
20011003	1163640
20011004	1204310
20011005	1282950
20011006	1279090
20011007	1283820
20011008	1280670
20011009	1290350
20011010	1304010
20011011	1265480
20011012	1255570
20011013	1294550
20011014	1285290
20011015	1274460
20011016	1277300
20011017	1276950
20011018	1277830
20011019	1268500
20011020	1312580
20011021	1285940
20011022	1282230
20011023	1271380
20011024	1248350
20011025	1243390
20011026	1239950
20011027	1268400
20011028	1258210
20011029	1262290
20011030	1256220
20011031	1255900
20011101	1336280.2
20011102	1308663.5
20011103	1343727.4
20011104	1341801.4
20011105	1323804
20011106	1338131.3
20011107	1345236.1
20011108	1322477.2
20011109	1309219.9
20011110	1342454.1
20011111	1330502.2
20011112	1334300.7
20011113	1339821.9
20011114	1350243.7
20011115	1322659.1
20011116	1308535.1
20011117	1340752.8
20011118	1363490.3
20011119	1372863.5
20011120	1357690.9
20011121	1375613.4
20011122	1332438.9
20011123	1318935.5
20011124	1343502.7
20011125	1336494.2
20011126	1351153.2
20011127	1346916
20011128	1347964.6
20011129	1331368.9
20011130	1316859.7
20011201	1259530
20011202	1276370
20011203	1260410
20011204	1254310
20011205	1263630
20011206	1239420
20011207	1235860
20011208	1253170
20011209	1260580
20011210	1264090
20011211	1261740
20011212	1277470
20011213	1250110
20011214	1242310
20011215	1253420
20011216	1242610
20011217	1233930
20011218	1240450
20011219	1240300
20011220	1226740
20011221	1217890
20011222	1235100
20011223	1235990
20011224	1215790
20011225	1210410
20011226	1222940
20011227	1205090
20011228	1195510
20011229	1213950
20011230	1214080
20011231	1207150
20020101	1302579.2
20020102	1324042.24
20020103	1337937.92
20020104	1381181.44
20020105	1379235.84
20020106	1429176.32
20020107	1384325.12
20020108	1384888.32
20020109	1379553.28
20020110	1358940.16
20020111	1346775.04
20020112	1366282.24
20020113	1377157.12
20020114	1370828.8
20020115	1396572.16
20020116	1396152.32
20020117	1384069.12
20020118	1401753.6
20020119	1433538.56
20020120	1446799.36
20020121	1439303.68
20020122	1442232.32
20020123	1449256.96
20020124	1440921.6
20020125	1437132.8
20020126	1453230.08
20020127	1435105.28
20020128	1313812.48
20020129	1297152
20020130	1338306.56
20020131	1341624.32
20020201	1341714.75
20020202	1362645.25
20020203	1392411.25
20020204	1410389.75
20020205	1402979
20020206	1405439
20020207	1378686.5
20020208	1381515.5
20020209	1396070.5
20020210	1391857.75
20020211	1389961.5
20020212	1389674.5
20020213	1395998.75
20020214	1379988.25
20020215	1387245.25
20020216	1408093.75
20020217	1408831.75
20020218	1383381
20020219	1378922.25
20020220	1411199.5
20020221	1380326.5
20020222	1363875.25
20020223	1370261
20020224	1400549.75
20020225	1382376.5
20020226	1356587.5
20020227	1371388.5
20020228	1386333
20020301	1331960
20020302	1347020
20020303	1346520
20020304	1338070
20020305	1339160
20020306	1394570
20020307	1336230
20020308	1324320
20020309	1342440
20020310	1333280
20020311	1342380
20020312	1354970
20020313	1370270
20020314	1337160
20020315	1331810
20020316	1357830
20020317	1350690
20020318	1315910
20020319	1334310
20020320	1350740
20020321	1323760
20020322	1337810
20020323	1348670
20020324	1347530
20020325	1343910
20020326	1338250
20020327	1336650
20020328	1335710
20020329	1314480
20020330	1322150
20020331	1318400
20020401	1309920
20020402	1317900
20020403	1335750
20020404	1296080
20020405	1297440
20020406	1327770
20020407	1322530
20020408	1345190
20020409	1344210
20020410	1357590
20020411	1297440
20020412	1314290
20020413	1328210
20020414	1338700
20020415	1354540
20020416	1324430
20020417	1374870
20020418	1361170
20020419	1351900
20020420	1411060
20020421	1421090
20020422	1351310
20020423	1324260
20020424	1363820
20020425	1330490
20020426	1326470
20020427	1325960
20020428	1301640
20020429	1326100
20020430	1309050
20020501	1236880
20020502	1280890
20020503	1312950
20020504	1345670
20020505	1364010
20020506	1348720
20020507	1343710
20020508	1338470
20020509	1317330
20020510	1295210
20020511	1326860
20020512	1349540
20020513	1366670
20020514	1388930
20020515	1391720
20020516	1333880
20020517	1359550
20020518	1408420
20020519	1439590
20020520	1370080
20020521	1357130
20020522	1366120
20020523	1319000
20020524	1318260
20020525	1372450
20020526	1387070
20020527	1364760
20020528	1348800
20020529	1366290
20020530	1343840
20020531	1350240
20020601	1358670
20020602	1302860
20020603	1340760
20020604	1326200
20020605	1360330
20020606	1342490
20020607	1281250
20020608	1361950
20020609	1374170
20020610	1393370
20020611	1392960
20020612	1361130
20020613	1368770
20020614	1376020
20020615	1428260
20020616	1453570
20020617	1372190
20020618	1366270
20020619	1413970
20020620	1406740
20020621	1395280
20020622	1420340
20020623	1414530
20020624	1422960
20020625	1419740
20020626	1440340
20020627	1473290
20020628	1485500
20020629	1503170
20020630	1411890
20020701	1408970
20020702	1510180
20020703	1482850
20020704	1446150
20020705	1437640
20020706	1455450
20020707	1456830
20020708	1450640
20020709	1453800
20020710	1449500
20020711	1438700
20020712	1400210
20020713	1466910
20020714	1485910
20020715	1489610
20020716	1488360
20020717	1441840
20020718	1433180
20020719	1434430
20020720	1488450
20020721	1502230
20020722	1486050
20020723	1451670
20020724	1480240
20020725	1469830
20020726	1460090
20020727	1493370
20020728	1480450
20020729	1494300
20020730	1490660
20020731	1476050
20020801	1445610
20020802	1436860
20020803	1483280
20020804	1464830
20020805	1500100
20020806	1526010
20020807	1457010
20020808	1468970
20020809	1464250
20020810	1488080
20020811	1512690
20020812	1528320
20020813	1543180
20020814	1500090
20020815	1469830
20020816	1455470
20020817	1471180
20020818	1499470
20020819	1502070
20020820	1485270
20020821	1485280
20020822	1384980
20020823	1456220
20020824	1462580
20020825	1495920
20020826	1479840
20020827	1471000
20020828	1485140
20020829	1448190
20020830	1453180
20020831	1468850
20020901	1481130
20020902	1496780
20020903	1498680
20020904	1501300
20020905	1490240
20020906	1473860
20020907	1524820
20020908	1508120
20020909	1514840
20020910	1524810
20020911	1533480
20020912	1485390
20020913	1484260
20020914	1456680
20020915	1477230
20020916	1478910
20020917	1449470
20020918	1491210
20020919	1436700
20020920	1399200
20020921	1459060
20020922	1458540
20020923	1446000
20020924	1450300
20020925	1466850
20020926	1442260
20020927	1435280
20020928	1447890
20020929	1454440
20020930	1443450
20021001	1354370
20021002	1332170
20021003	1349890
20021004	1369970
20021005	1392250
20021006	1413230
20021007	1425960
20021008	1403600
20021009	1428400
20021010	1384210
20021011	1370420
20021012	1407240
20021013	1369740
20021014	1401540
20021015	1400670
20021016	1412550
20021017	1392980
20021018	1387260
20021019	1414410
20021020	1435290
20021021	1411560
20021022	1406750
20021023	1409150
20021024	1355510
20021025	1335650
20021026	1391290
20021027	1390040
20021028	1391370
20021029	1391630
20021030	1375710
20021031	1355910
20021101	1341040
20021102	1373510
20021103	1374380
20021104	1369690
20021105	1370980
20021106	1371730
20021107	1353960
20021108	1357450
20021109	1372240
20021110	1382170
20021111	1389140
20021112	1365260
20021113	1376790
20021114	1361570
20021115	1281610
20021116	1367000
20021117	1367530
20021118	1380670
20021119	1392160
20021120	1402920
20021121	1372290
20021122	1363710
20021123	1393430
20021124	1400750
20021125	1405300
20021126	1379390
20021127	1405890
20021128	1374730
20021129	1350890
20021130	1371590
20021201	1356100
20021202	1371020
20021203	1374300
20021204	1382450
20021205	1374310
20021206	1348560
20021207	1383370
20021208	1372690
20021209	1366850
20021210	1365910
20021211	1369030
20021212	1345900
20021213	1345160
20021214	1358730
20021215	1354360
20021216	1349060
20021217	1350130
20021218	1355240
20021219	1336760
20021220	1321450
20021221	1337960
20021222	1331890
20021223	1332570
20021224	1321580
20021225	1333740
20021226	1305350
20021227	1298050
20021228	1316300
20021229	1315520
20021230	1310880
20021231	100001.215
20030101	1331466.85
20030102	1392996.15
20030103	1351959.7
20030104	1376218.2
20030105	1412230.4
20030106	1409500.05
20030107	1384226.55
20030108	1411479.3
20030109	1412626.25
20030110	1429424.5
20030111	1438813.25
20030112	1468613.65
20030113	1440650.4
20030114	1423618.7
20030115	1441766.9
20030116	1427810.65
20030117	1404161.15
20030118	1414047.25
20030119	1415610.35
20030120	1412677
20030121	1397411.4
20030122	1414077.7
20030123	1413113.45
20030124	1396497.9
20030125	1408485.05
20030126	1413346.9
20030127	1415244.95
20030128	1407886.2
20030129	1426927.6
20030130	1418452.35
20030131	1437179.1
20030201	1468520.48
20030202	1459298.08
20030203	1442697.76
20030204	1409392.32
20030205	1493211.36
20030206	1473561.36
20030207	1456908.64
20030208	1470029.6
20030209	1480499.12
20030210	1482175.92
20030211	1457998.56
20030212	1487615.04
20030213	1503261.68
20030214	1473697.6
20030215	1455430.96
20030216	1449216.32
20030217	1447602.4
20030218	1411697.92
20030219	1311582.48
20030220	1279649.92
20030221	1308868.16
20030222	1320521.92
20030223	1331557.36
20030224	1336336.24
20030225	1319232.88
20030226	1372031.12
20030227	1404602.96
20030228	1401668.56
20030301	1362450
20030302	1349330
20030303	1343240
20030304	1343970
20030305	1341260
20030306	1358620
20030307	1361920
20030308	1391350
20030309	1361750
20030310	1357570
20030311	1373680
20030312	1357290
20030313	1360150
20030314	1343520
20030315	1377010
20030316	1352660
20030317	1357490
20030318	1355480
20030319	1342990
20030320	1329940
20030321	1372130
20030322	1381390
20030323	1328910
20030324	1306360
20030325	1384160
20030326	1362960
20030327	1358830
20030328	1355110
20030329	1341390
20030330	1333140
20030331	1341390
20030401	1332310
20030402	1346230
20030403	1326740
20030404	1328780
20030405	1351270
20030406	1354870
20030407	1333760
20030408	1359990
20030409	1345340
20030410	1353390
20030411	1348020
20030412	1344570
20030413	1310710
20030414	1304410
20030415	1322470
20030416	1337210
20030417	1351450
20030418	1356820
20030419	1360970
20030420	1357860
20030421	1334790
20030422	1374790
20030423	1392930
20030424	1363300
20030425	1372350
20030426	1396470
20030427	1384990
20030428	1339010
20030429	1324530
20030430	1344540
20030501	1262680
20030502	1328920
20030503	1334000
20030504	1335930
20030505	1291170
20030506	1341330
20030507	1367060
20030508	1369400
20030509	1379310
20030510	1378860
20030511	1358640
20030512	1350690
20030513	1384670
20030514	1398980
20030515	1402510
20030516	1428540
20030517	1436500
20030518	1394270
20030519	1375700
20030520	1405690
20030521	1411780
20030522	1427360
20030523	1423750
20030524	1436180
20030525	1409540
20030526	1390040
20030527	1434220
20030528	1443050
20030529	1457000
20030530	1482320
20030531	1490620
20030601	1443070
20030602	1447470
20030603	1476980
20030604	1477880
20030605	1483490
20030606	1453730
20030607	1463140
20030608	1454070
20030609	1430880
20030610	1471950
20030611	1488110
20030612	1514930
20030613	1459470
20030614	1476070
20030615	1379340
20030616	1370600
20030617	1463160
20030618	1472780
20030619	1438520
20030620	1445420
20030621	1475120
20030622	1461400
20030623	1398540
20030624	1454100
20030625	1511960
20030626	1518830
20030627	1464770
20030628	1472410
20030629	1470770
20030630	1465140
20030701	1479350
20030702	1520150
20030703	1466240
20030704	1433160
20030705	1472030
20030706	1509240
20030707	1548990
20030708	1531210
20030709	1494560
20030710	1451710
20030711	1442080
20030712	1508020
20030713	1482680
20030714	1512600
20030715	1536730
20030716	1540670
20030717	1513390
20030718	1508770
20030719	1542850
20030720	1495290
20030721	1477790
20030722	1425620
20030723	1455070
20030724	1380340
20030725	1384870
20030726	1412480
20030727	1474950
20030728	1467340
20030729	1467920
20030730	1467340
20030731	1437850
20030801	1504340
20030802	1497270
20030803	1534060
20030804	1523090
20030805	1539780
20030806	1503460
20030807	1488150
20030808	1487690
20030809	1451020
20030810	1427180
20030811	1463080
20030812	1474850
20030813	1438920
20030814	1441300
20030815	1485630
20030816	1498580
20030817	1490660
20030818	1502360
20030819	1503580
20030820	1479050
20030821	1482710
20030822	1539330
20030823	1595050
20030824	1541320
20030825	1556090
20030826	1558760
20030827	1553430
20030828	1535660
20030829	1537270
20030830	1507240
20030831	1472140
20030901	1444700
20030902	1386140
20030903	1446430
20030904	1468910
20030905	1432790
20030906	1456290
20030907	1441270
20030908	1432690
20030909	1469320
20030910	1483930
20030911	1476180
20030912	1445690
20030913	1400260
20030914	1445190
20030915	1401200
20030916	1442020
20030917	1432550
20030918	1438040
20030919	1431230
20030920	1439110
20030921	1421380
20030922	1421960
20030923	1453610
20030924	1458990
20030925	1442840
20030926	1430260
20030927	1439930
20030928	1414540
20030929	1365970
20030930	1324450
20031001	1268120
20031002	1299300
20031003	1376030
20031004	1414090
20031005	1329070
20031006	1366400
20031007	1392240
20031008	1385370
20031009	1379400
20031010	1389450
20031011	1386550
20031012	1369070
20031013	1339460
20031014	1335600
20031015	1352890
20031016	1348450
20031017	1350380
20031018	1357000
20031019	1348040
20031020	1315490
20031021	1361680
20031022	1345990
20031023	1355660
20031024	1362400
20031025	1342120
20031026	1342400
20031027	1327060
20031028	1344900
20031029	1330840
20031030	1327930
20031031	1308570
20031101	1344614.04
20031102	1338855.76
20031103	1289672.56
20031104	1320842.16
20031105	1346627.92
20031106	1329353.08
20031107	1343844.92
20031108	1338400.36
20031109	1346820.2
20031110	1296736.32
20031111	1349016.24
20031112	1365198.12
20031113	1369590.2
20031114	1359723.2
20031115	1383657
20031116	1350696.16
20031117	1350261
20031118	1376694.44
20031119	1351455.16
20031120	1374882.96
20031121	1369681.28
20031122	1396266.52
20031123	1377625.48
20031124	1375915.2
20031125	1405435.24
20031126	1386106.04
20031127	1387725.24
20031128	1405971.6
20031129	1408876.04
20031130	1379568.52
20031201	1361440
20031202	1379620
20031203	1374440
20031204	1343620
20031205	1401410
20031206	1404080
20031207	1404640
20031208	1381700
20031209	1392870
20031210	1406980
20031211	1394220
20031212	1384610
20031213	1395710
20031214	1375190
20031215	1335090
20031216	1367730
20031217	1373480
20031218	1367630
20031219	1368410
20031220	1379280
20031221	1323870
20031222	1340330
20031223	1359810
20031224	1352770
20031225	1349050
20031226	1354390
20031227	1382870
20031228	1349340
20031229	1331520
20031230	1346170
20031231	1325060
20040101	1306987.2
20040102	1351622.4
20040103	1361985.6
20040104	1391606.4
20040105	1364086.8
20040106	1400817
20040107	1422624.6
20040108	1434140.4
20040109	1439954.4
20040110	1458028.8
20040111	1452214.8
20040112	1434120
20040113	1447757.4
20040114	1440535.8
20040115	1458385.8
20040116	1457284.2
20040117	1481407.2
20040118	1456906.8
20040119	1450603.2
20040120	1467025.2
20040121	1442606.4
20040122	1447012.8
20040123	1467474
20040124	1441290.6
20040125	1431508.8
20040126	1427592
20040127	1456702.8
20040128	1449868.8
20040129	1436904.6
20040130	1438271.4
20040131	1435017.6
20040201	1488594.7
20040202	1486914.8
20040203	1489846.6
20040204	1504623.3
20040205	1523519.5
20040206	1460667.7
20040207	1328768.8
20040208	1304073.2
20040209	1311188.7
20040210	1334578.9
20040211	1356856.3
20040212	1391642
20040213	1411340.7
20040214	1421602
20040215	1408858.3
20040216	1418049.6
20040217	1445495.1
20040218	1434987.7
20040219	1408836.9
20040220	1446008.7
20040221	1435158.9
20040222	1421773.2
20040223	1432259.2
20040224	1455167.9
20040225	1440797.8
20040226	1444082.7
20040227	1438165.6
20040228	1475626.3
20040229	1440123.7
20040301	1431157.1
20040302	1486882.7
20040303	1474406.5
20040304	1462604.4
20040305	1473989.2
20040306	1469174.2
20040307	1439000.2
20040308	1423324.7
20040309	1447806.3
20040310	1442980.6
20040311	1428899.4
20040312	1424940.4
20040313	1469473.8
20040314	1453306.1
20040315	1429156.2
20040316	1453691.3
20040317	1437480.8
20040318	1458998.5
20040319	1458356.5
20040320	1458549.1
20040321	1430343.9
20040322	1422351
20040323	1441792.9
20040324	1446383.2
20040325	1429445.1
20040326	1438497.3
20040327	1456879.9
20040328	1428385.8
20040329	1413416.5
20040330	1425004.6
20040331	1390807.4
20040401	1383745.4
20040402	1401496.7
20040403	1419365.7
20040404	1394819.9
20040405	1397826.6
20040406	1421933.7
20040407	1398318.8
20040408	1417953.3
20040409	1426866.4
20040410	1447603
20040411	1429723.3
20040412	1420724.6
20040413	1438069.3
20040414	1421398.7
20040415	1423677.8
20040416	1422276.1
20040417	1432248.5
20040418	1408719.2
20040419	1392626.4
20040420	1414914.5
20040421	1414197.6
20040422	1407392.4
20040423	1415941.7
20040424	1449026.1
20040425	1436346.6
20040426	1435105.4
20040427	1452460.8
20040428	1438625.7
20040429	1448084.5
20040430	1366090.4
20040501	1266710
20040502	1281760
20040503	1318860
20040504	1331520
20040505	1285850
20040506	1304540
20040507	1325880
20040508	1340010
20040509	1301300
20040510	1305710
20040511	1280760
20040512	1324020
20040513	1356900
20040514	1344900
20040515	1371630
20040516	1347410
20040517	1327260
20040518	1360980
20040519	1362050
20040520	1356340
20040521	1387710
20040522	1366510
20040523	1342290
20040524	1348150
20040525	1345190
20040526	1330920
20040527	1336410
20040528	1340750
20040529	1377530
20040530	1327640
20040531	1332300
20040601	1354390
20040602	1318410
20040603	1339370
20040604	1350680
20040605	1358900
20040606	1339290
20040607	1342410
20040608	1388060
20040609	1397430
20040610	1432160
20040611	1508150
20040612	1483670
20040613	1436710
20040614	1427710
20040615	1468440
20040616	1485180
20040617	1479840
20040618	1425040
20040619	1464890
20040620	1478480
20040621	1459840
20040622	1483270
20040623	1502090
20040624	1455470
20040625	1441600
20040626	1456490
20040627	1480080
20040628	1456290
20040629	1419730
20040630	1393860
20040701	1468480
20040702	1429200
20040703	1417330
20040704	1433420
20040705	1442950
20040706	1500740
20040707	1492560
20040708	1526770
20040709	1542700
20040710	1544140
20040711	1534430
20040712	1537780
20040713	1564160
20040714	1597480
20040715	1556320
20040716	1547750
